  1.040392157196550E-002  1.036305527376170E-002
  2.040392157196550E-002  1.036325709656366E-002
  3.040392157196550E-002  1.036358994951826E-002
  4.040392157196551E-002  1.036405384764376E-002
  5.040392157196551E-002  1.036464881144704E-002
  6.040392157196551E-002  1.036537486733934E-002
  7.040392157196550E-002  1.036623204754668E-002
  8.040392157196551E-002  1.036722039009618E-002
  9.040392157196550E-002  1.036833993884240E-002
  0.100403921571965       1.036959074349624E-002
  0.110403921571966       1.037097285955821E-002
  0.120403921571966       1.037248634839672E-002
  0.130403921571966       1.037413127720958E-002
  0.140403921571966       1.037590771905383E-002
  0.150403921571966       1.037781575282568E-002
  0.160403921571966       1.037985546330139E-002
  0.170403921571966       1.038202694110972E-002
  0.180403921571966       1.038433028276344E-002
  0.190403921571966       1.038676559066126E-002
  0.200403921571966       1.038933297309403E-002
  0.210403921571966       1.039203254425368E-002
  0.220403921571966       1.039486442424963E-002
  0.230403921571966       1.039782873911092E-002
  0.240403921571966       1.040092562080352E-002
  0.250403921571966       1.040415520723731E-002
  0.260403921571966       1.040751764227998E-002
  0.270403921571966       1.041101307577011E-002
  0.280403921571966       1.041464166352917E-002
  0.290403921571966       1.041840356737567E-002
  0.300403921571966       1.042229895513709E-002
  0.310403921571966       1.042632800066731E-002
  0.320403921571966       1.043049088386057E-002
  0.330403921571966       1.043478779066633E-002
  0.340403921571966       1.043921891310634E-002
  0.350403921571966       1.044378444929132E-002
  0.360403921571966       1.044848460343672E-002
  0.370403921571965       1.045331958588337E-002
  0.380403921571966       1.045828961311299E-002
  0.390403921571966       1.046339490776836E-002
  0.400403921571966       1.046863569867203E-002
  0.410403921571966       1.047401222084784E-002
  0.420403921571966       1.047952471553949E-002
  0.430403921571966       1.048517343023286E-002
  0.440403921571966       1.049095861867662E-002
  0.450403921571966       1.049688054090618E-002
  0.460403921571966       1.050293946326414E-002
  0.470403921571966       1.050913565842534E-002
  0.480403921571966       1.051546940542052E-002
  0.490403921571966       1.052194098965988E-002
  0.500403921571966       1.052855070295930E-002
  0.510403921571966       1.053529884356505E-002
  0.520403921571965       1.054218571618085E-002
  0.530403921571966       1.054921163199376E-002
  0.540403921571966       1.055637690870284E-002
  0.550403921571966       1.056368187054564E-002
  0.560403921571966       1.057112684832824E-002
  0.570403921571966       1.057871217945353E-002
  0.580403921571966       1.058643820795162E-002
